
=========================================
FILE: DualSense Controller pos.png
Resolution: 1467 x 816
  Cluster 109: RawCenter=(1273.1, 316.9), ScaledCenter=(348.6, 86.4), Size=92, Color=[175, 100, 176]
  Cluster 110: RawCenter=(1290.8, 408.4), ScaledCenter=(353.4, 111.3), Size=2304, Color=[213, 37, 60]
  Cluster 111: RawCenter=(1361.9, 432.5), ScaledCenter=(372.9, 117.9), Size=140, Color=[176, 102, 177]

=========================================
FILE: Xbox Wikimedia xb360 pos.png
Resolution: 1449 x 895
  Cluster 1: RawCenter=(725.2, 439.7), ScaledCenter=(210.2, 127.7), Size=3741, Color=[113, 226, 0]
  Cluster 2: RawCenter=(1047.7, 420.1), ScaledCenter=(303.7, 122.0), Size=1411, Color=[0, 46, 164]
  Cluster 3: RawCenter=(1052.3, 454.2), ScaledCenter=(305.0, 131.9), Size=5022, Color=[36, 95, 246]
  Cluster 4: RawCenter=(1152.7, 515.8), ScaledCenter=(334.1, 149.9), Size=1381, Color=[33, 139, 0]
  Cluster 5: RawCenter=(1165.6, 547.2), ScaledCenter=(337.9, 159.0), Size=5327, Color=[77, 218, 32]
  Cluster 6: RawCenter=(1170.6, 319.6), ScaledCenter=(339.3, 92.8), Size=1722, Color=[201, 181, 0]
  Cluster 7: RawCenter=(1177.5, 354.9), ScaledCenter=(341.3, 103.1), Size=6194, Color=[248, 227, 51]
  Cluster 8: RawCenter=(1277.9, 416.8), ScaledCenter=(370.4, 121.1), Size=1473, Color=[158, 10, 0]
  Cluster 9: RawCenter=(1291.8, 443.9), ScaledCenter=(374.4, 129.0), Size=5277, Color=[244, 57, 45]
